gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1797782186																										urn:uuid:b96777bb-1403-4c83-b9b3-71b127aba988																																	nbf	so2-mosses			HumanObservation				urn:uuid:b96777bb-1403-4c83-b9b3-71b127aba988	16347843	None	Oddvar Olsen	0				None					None		None		None			None	None															2016	6	22			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Inste Bårdvikneset, Bremanger, Sf				None			None					61.8090771	5.1838092		10			None			None	None									None																				None			None												Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		None	None			(Dumort.) Trevis.					
1717047606																										549169																																	BioFokus	BioFokus			PreservedSpecimen				549169	549169		Jansson, Ulrika																												173					2017	05	04												Europe				Norway		Akershus	Rælingen		Rælingens kirke – NV for												59.92208450	11.083031			5																																					Jansson, Ulrika	2017-05-04												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens											
1717047513																										549171																																	BioFokus	BioFokus			PreservedSpecimen				549171	549171		Jansson, Ulrika																												157					2017	05	04												Europe				Norway		Akershus	Rælingen		Hammaren												59.91807083	11.090884			10																																					Jansson, Ulrika	2017-05-04												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens											
1717047512																										549170																																	BioFokus	BioFokus			PreservedSpecimen				549170	549170		Jansson, Ulrika																												182					2017	05	29												Europe				Norway		Akershus	Rælingen		Tomter												59.86477871	11.097075			5																																					Jansson, Ulrika	2017-05-29												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens											
1705501364																										urn:catalog:TRH:B:35661/1													2017-12-08																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:35661/1	35661/1	17008	John Bjarne Jordal																																	2017	09	04		Nordvendt fukthei										EU				Norway		Sogn og Fjordane	Bremanger		Langevatnet vest												61.8234	5.4113		1																																						Kristin Wangen, John Bjarne Jordal	2017-09-04												Anastrophyllum joergensenii								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						Schiffn.					
1705501356																										urn:catalog:TRH:B:35660/1													2017-12-08																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:35660/1	35660/1	17007	Kristin Wangen																																	2017	09	04		Nordvestvendt, øverst på svakt sigevannspåvirket berg sammen med A. donnianum, Bazzania tricrenata										EU				Norway		Sogn og Fjordane	Bremanger		Langevatnet vest												61.8231	5.4149		1																																						Kristin Wangen, John Bjarne Jordal	2017-09-04												Anastrophyllum joergensenii								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						Schiffn.					
1705501088																										urn:catalog:TRH:B:35662/1													2017-12-08																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:35662/1	35662/1	17009	Kristin Wangen																																	2017	09	04		På N-vendt, grunnlendt, fuktig mark. Sammen med mye Bazzania tricrenata, litt blåtopp, rome, torvmoser, Mylia taylorii, Rhytidiadelphus loreus.										EU				Norway		Sogn og Fjordane	Bremanger		Langevatnet vest												61.8233	5.4113		1																																						Kristin Wangen, John Bjarne Jordal	2017-09-04												Anastrophyllum joergensenii								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						Schiffn.					
1705472128																										BMO:OHN:99634																																	BMO	OHN			preservedspecimen				BMO:OHN:99634	99634		Hartman, Robert																	Hartman: Bryaceae Scandinaviae Excsiccatae 128																														Europe				Norway		Sør-Trøndelag		Oppdal	Dovre, ad rupes muscosas circa Kongvold	Dovre, ad rupes muscosas circa Kongvold											62.53672	9.51846						62.53672	9.51846	WGS84																																													Tortula laureri																								Desmatodon Laureri
1702890015																										urn:uuid:2ff787f2-07d5-4946-bd78-8367669019ef													2017-12-20																						Miljodir_naturtypekartlegging_2017		HumanObservation				urn:uuid:2ff787f2-07d5-4946-bd78-8367669019ef			Conrad Blanck, Hans Blom																													15.08.2017 09:05				2017	8	15		Blåbærskog															NO				Burlifjellet nord												60.3578206907827	5.78617045681503	WGS84	5				6726823.8574	-7240.9109	UTM N33																																Hans Blom													Anastrophyllum donnianum								plantae									species							
1702890013																										urn:uuid:8b6d5143-4e14-4dfa-a253-ae59fa2bd58f													2017-12-20																						Miljodir_naturtypekartlegging_2017		HumanObservation				urn:uuid:8b6d5143-4e14-4dfa-a253-ae59fa2bd58f			Conrad Blanck, Hans Blom																													15.08.2017 11:25				2017	8	15		Blåbærskog															NO				Grøna lii												60.3638980664795	5.78341357199038	WGS84	5				6727517.5065	-7297.1831	UTM N33																																Hans Blom													Anastrophyllum donnianum								plantae									species							
1702890010																										urn:uuid:1c60f714-f797-4b5f-a2d0-bd0701e9da5b													2017-12-20																						Miljodir_naturtypekartlegging_2017		HumanObservation				urn:uuid:1c60f714-f797-4b5f-a2d0-bd0701e9da5b			Conrad Blanck, Hans Blom																													15.08.2017 13:08				2017	8	15		Blåbærskog															NO				Grøna lii												60.3675555616607	5.7835518230087	WGS84	5				6727921.0686	-7232.5396	UTM N33																																Hans Blom													Anastrophyllum donnianum								plantae									species							
1702890002																										urn:uuid:797a1697-230e-4827-b2c4-e4ec49671e71													2017-12-20																						Miljodir_naturtypekartlegging_2017		HumanObservation				urn:uuid:797a1697-230e-4827-b2c4-e4ec49671e71			Conrad Blanck, Hans Blom																													15.08.2017 09:33				2017	8	15		Blåbærskog															NO				Burlifjellet nord												60.3564359083257	5.78583582571923	WGS84	5				6726673.2431	-7280.8504	UTM N33																																Hans Blom													Anastrophyllum donnianum								plantae									species							
1702889998																										urn:uuid:61ace775-4818-4b98-9862-5038ba3e160f													2017-12-20																						Miljodir_naturtypekartlegging_2017		HumanObservation				urn:uuid:61ace775-4818-4b98-9862-5038ba3e160f			Conrad Blanck, Hans Blom																													15.08.2017 10:45				2017	8	15		Blåbærskog															NO				Tangafjellet												60.3566149699149	5.78684090397001	WGS84	5				6726685.2867	-7222.9707	UTM N33																																Hans Blom													Anastrophyllum donnianum								plantae									species							
1702889997																										urn:uuid:60148c99-2136-4021-a491-9153ef590696													2017-12-20																						Miljodir_naturtypekartlegging_2017		HumanObservation				urn:uuid:60148c99-2136-4021-a491-9153ef590696			Conrad Blanck, Hans Blom																													15.08.2017 12:39				2017	8	15		Blåbærskog															NO				Grøna lii												60.3682885973067	5.78484828527959	WGS84	5				6727992.1471	-7150.0707	UTM N33																																Hans Blom													Anastrophyllum donnianum								plantae									species							
1702889991																										urn:uuid:f7f9171f-59bc-4d2e-8010-1af7d6c70c1e													2017-12-20																						Miljodir_naturtypekartlegging_2017		HumanObservation				urn:uuid:f7f9171f-59bc-4d2e-8010-1af7d6c70c1e			Conrad Blanck, Hans Blom																													15.08.2017 13:15				2017	8	15		Blåbærskog															NO				Grøna lii												60.3671135858894	5.7822594674577	WGS84	5				6727882.1601	-7310.2444	UTM N33																																Hans Blom													Anastrophyllum donnianum								plantae									species							
1702562830																										538420																																	BioFokus	BioFokus	Miljodir_naturtypekartlegging_2017		HumanObservation				538420	538420		Bichsel, M.; Hertzberg, M.																												538420					2017	08	31												Europe				Norway		Buskerud	Drammen		Fjellsveien Ø												59.70435353	10.232894			7																																					Olsen, M.	2017-08-31												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens											
1699897528																										535780																																	BioFokus	BioFokus			PreservedSpecimen				535780	535780		Jansson, Ulrika																												157					2017	05	05												Europe				Norway		Akershus	Rælingen		Hammeren												59.91615134	11.087310			5																																					Jansson, Ulrika	2017-05-05												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens											
1699427631																										535605																																	BioFokus	BioFokus			PreservedSpecimen				535605	535605		Jansson, Ulrika																												151					2017	06	28		Gråor-heggeskog										Europe				Norway		Akershus	Rælingen		Stalsberg sør												59.94793312	11.026101			5																																					Jansson, Ulrika	2017-06-28												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens											
1655987998																										urn:catalog:TRH:B:39082/1													2017-09-20																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:39082/1	39082/1	OOL-M16.05	Oddvar Olsen																																	2016	06	23		I nokså flattrennende elv på lav stein med større stein over som skygge.										EU				Norway		Sogn og Fjordane	Bremanger		I utløpselva av Skorabovatnet												61.80227	5.17928		10																																						Kristian Hassel	2016-09-01												Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus						(Dumort.) Trevis.					
1562856707																										urn:uuid:e6bfbdb3-3e22-4e14-8e8e-0f7711984cb4													2017-05-09																				JBJordal	FunnBot	Kystfuruskog2016		HumanObservation				urn:uuid:e6bfbdb3-3e22-4e14-8e8e-0f7711984cb4	171470		Jordal, John Bjarne																																	2016	9	24												EU				Norway		Sogn og Fjordane	Flora		Norddalsfj Fiskevatnet		287	0									61.64366	5.51172	WGS84	7			32 315226 6839437			UTM																																Jordal, John Bjarne													Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum									
1562856559																										urn:uuid:c4a463b8-9499-4ddc-ac33-023b580580f4													2017-05-09																				JBJordal	FunnBot	Kystfuruskog2016		HumanObservation				urn:uuid:c4a463b8-9499-4ddc-ac33-023b580580f4	171474		Jordal, John Bjarne																																	2016	9	24												EU				Norway		Sogn og Fjordane	Flora		Norddalsfj Fiskevatnet		261	0									61.64261	5.50448	WGS84	7			32 314836 6839340			UTM																																Jordal, John Bjarne													Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum									
1562856533																										urn:uuid:c88ef644-8ddd-45d1-9ae1-04aef669bad4													2017-05-09																				JBJordal	FunnBot	Kystfuruskog2016		HumanObservation				urn:uuid:c88ef644-8ddd-45d1-9ae1-04aef669bad4	171472		Jordal, John Bjarne																																	2016	9	24												EU				Norway		Sogn og Fjordane	Flora		Norddalsfj Fiskevatnet		236	0									61.64251	5.49489	WGS84	7			32 314328 6839357			UTM																																Jordal, John Bjarne													Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum									
1562856507																										urn:uuid:38055633-37b7-4ecf-b744-9edce129a666													2017-05-09																				JBJordal	FunnBot	Kystfuruskog2016		HumanObservation				urn:uuid:38055633-37b7-4ecf-b744-9edce129a666	171819		Jordal, John Bjarne																																	2016	9	22												EU				Norway		Sogn og Fjordane	Flora		Norddalsfj., Sundalsvatnet sør		390	0									61.66160	5.59489	WGS84	7			32 319733 6841200			UTM																																Jordal, John Bjarne													Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum									
1562856487																										urn:uuid:286c8428-5b25-44be-b4d4-bf38a1cd8da8													2017-05-09																				JBJordal	FunnBot	Kystfuruskog2016		HumanObservation				urn:uuid:286c8428-5b25-44be-b4d4-bf38a1cd8da8	171471		Jordal, John Bjarne																																	2016	9	24												EU				Norway		Sogn og Fjordane	Flora		Norddalsfj Fiskevatnet		268	0									61.64372	5.50715	WGS84	7			32 314984 6839456			UTM																																Jordal, John Bjarne													Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum									
