gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
1264993610																										461887										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				461887	461887		Hanssen, U.																											a4jXcdPXqk	2015-08-11T00:00:00Z				2015	8	11		Furuskog										EUROPE				NO	Sogn og Fjordane	Flora		Steindalsfjellet, Nonsvatnet nordvest								61.555011	5.555804		5.0																																		Hanssen, U.	2015-08-11T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T10:08:12.631Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:46.339Z	2018-11-25T14:38:27.979Z	true
1264993597																										461912										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				461912	461912		Hanssen, U.																											a4jXcdPXqk	2015-08-11T00:00:00Z				2015	8	11		Furuskog										EUROPE				NO	Sogn og Fjordane	Flora		Steindalsfjellet, Osestøylen sør for								61.550799	5.532822		5.0																																		Hanssen, U.	2015-08-11T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T10:08:12.653Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:46.307Z	2018-11-25T14:38:28.009Z	true
1264993578																										461879										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				461879	461879		Hanssen, U.																											a4jXcdPXqk	2015-08-11T00:00:00Z				2015	8	11		Furuskog										EUROPE				NO	Sogn og Fjordane	Flora		Steindalsfjellet, Tjørnaryggen								61.553918	5.5191		5.0																																		Hanssen, U.	2015-08-11T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T10:08:12.522Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:46.371Z	2018-11-25T14:38:27.983Z	true
1264993573																										461882										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				461882	461882		Hanssen, U.																											a4jXcdPXqk	2015-08-11T00:00:00Z				2015	8	11		Furuskog										EUROPE				NO	Sogn og Fjordane	Flora		Steindalsfjellet, Osestøylen øst for, ved Langevatnselva								61.552778	5.542452		5.0																																		Hanssen, U.	2015-08-11T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T10:08:12.929Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:46.282Z	2018-11-25T14:38:27.976Z	true
1264993572																										461851										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				461851	461851		Hanssen, U.																											a4jXcdPXqk	2015-07-24T00:00:00Z				2015	7	24		Furuskog										EUROPE				NO	Sogn og Fjordane	Flora		Steindalsfjellet, Sørdalsstøylen nord								61.559954	5.550131		5.0																																		Hanssen, U.	2015-07-24T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T10:08:12.468Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:46.348Z	2018-11-25T14:38:27.970Z	true
1264993475																										461787										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				461787	461787		Hanssen, U.																											YALYu6EFgI	2015-07-19T00:00:00Z				2015	7	19												EUROPE				NO	Sogn og Fjordane	Flora		Skålefjellet - nordvendt li								61.53566	5.248415		5.0																																		Hanssen, U.	2015-07-19T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T10:08:12.603Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:46.242Z	2018-11-25T14:38:27.950Z	true
1264993470																										461704										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				461704	461704		Hanssen, U.																											B6jpS8Z7Zx	2015-07-15T00:00:00Z				2015	7	15		Furuskog										EUROPE				NO	Sogn og Fjordane	Flora		Endestadnipa - Storfjorden								61.604517	5.607921		5.0																																		Hanssen, U.	2015-07-15T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T10:08:12.734Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:46.307Z	2018-11-25T14:38:27.952Z	true
1264993411																										461639										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				461639	461639		Hanssen, U.																											B6jpS8Z7Zx	2015-07-15T00:00:00Z				2015	7	15		Furuskog										EUROPE				NO	Sogn og Fjordane	Gloppen		Endestadnipa - Storfjorden								61.60527	5.679909		5.0																																		Hanssen, U.	2015-07-15T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T10:08:12.652Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:46.210Z	2018-11-25T14:38:27.918Z	true
1264993380																										461662										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				461662	461662		Hanssen, U.																											B6jpS8Z7Zx	2015-07-15T00:00:00Z				2015	7	15		Furuskog										EUROPE				NO	Sogn og Fjordane	Flora		Endestadnipa - Storfjorden								61.603384	5.644286		5.0																																		Hanssen, U.	2015-07-15T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T10:08:12.599Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:46.237Z	2018-11-25T14:38:27.925Z	true
1264993338																										461650										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				461650	461650		Hanssen, U.																											B6jpS8Z7Zx	2015-07-15T00:00:00Z				2015	7	15		Furuskog										EUROPE				NO	Sogn og Fjordane	Gloppen		Endestadnipa - Storfjorden								61.606395	5.66377		5.0																																		Hanssen, U.	2015-07-15T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T10:08:12.463Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:46.187Z	2018-11-25T14:38:27.933Z	true
1257500016																										455819										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				455819	455819		Gaarder, G.	3																										29bZqXIRdL	2015-07-16T00:00:00Z				2015	7	16												EUROPE				NO	Sogn og Fjordane	Bremanger		Inste Bårdvikneset								61.808363	5.182303		10.0																																		Gaarder, G.	2015-07-16T00:00:00Z												Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:43:29.652Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-03-01T09:58:41.571Z	2018-11-25T14:38:26.579Z	true
1257498801																										455018										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				455018	455018		Gaarder, G.																											455018	2015-10-01T00:00:00Z				2015	10	1												EUROPE				NO	Sogn og Fjordane	Flora		Svardalsvatnet ved Fjellsenden								61.529983	5.446792		10.0																																		Gaarder, G.	2015-10-01T00:00:00Z												Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:43:29.613Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-03-01T09:58:41.358Z	2018-11-25T14:38:26.424Z	true
1257498778																										455017										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				455017	455017		Gaarder, G.																											455017	2015-10-01T00:00:00Z				2015	10	1												EUROPE				NO	Sogn og Fjordane	Flora		Svardalsvatnet ved Fjellsenden								61.530284	5.448018		10.0																																		Gaarder, G.	2015-10-01T00:00:00Z												Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:43:29.635Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-03-01T09:58:41.258Z	2018-11-25T14:38:26.436Z	true
1257498771																										455000										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				455000	455000		Gaarder, G.																											W1v7ym8Cgl	2015-10-01T00:00:00Z				2015	10	1												EUROPE				NO	Sogn og Fjordane	Flora		Osøyra: Tjærelia vest								61.540084	5.406		10.0																																		Gaarder, G.	2015-10-01T00:00:00Z												Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:43:29.619Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-03-01T09:58:41.268Z	2018-11-25T14:38:26.430Z	true
1257498769																										455016										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				455016	455016		Gaarder, G.																											455016	2015-10-01T00:00:00Z				2015	10	1												EUROPE				NO	Sogn og Fjordane	Flora		Svardalsvatnet ved Fjellsenden								61.530345	5.448275		10.0																																		Gaarder, G.	2015-10-01T00:00:00Z												Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:43:29.643Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-03-01T09:58:40.887Z	2018-11-25T14:38:26.441Z	true
1257498767																										455015										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				455015	455015		Gaarder, G.																											455015	2015-10-01T00:00:00Z				2015	10	1												EUROPE				NO	Sogn og Fjordane	Flora		Svardalsvatnet ved Fjellsenden								61.530998	5.448501		10.0																																		Gaarder, G.	2015-10-01T00:00:00Z												Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:43:29.643Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-03-01T09:58:41.430Z	2018-11-25T14:38:26.437Z	true
1257498762																										455019										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				455019	455019		Gaarder, G.																											455019	2015-10-01T00:00:00Z				2015	10	1												EUROPE				NO	Sogn og Fjordane	Flora		Svardalsvatnet ved Fjellsenden								61.529902	5.446462		10.0																																		Gaarder, G.	2015-10-01T00:00:00Z												Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:43:29.640Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-03-01T09:58:41.249Z	2018-11-25T14:38:26.447Z	true
1257498755																										455001										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				455001	455001		Gaarder, G.																											W1v7ym8Cgl	2015-10-01T00:00:00Z				2015	10	1												EUROPE				NO	Sogn og Fjordane	Flora		Osøyra: Tjærelia vest								61.539817	5.409176		10.0																																		Gaarder, G.	2015-10-01T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:41:15.339Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:41.089Z	2018-11-25T14:38:26.427Z	true
1257498731																										454999										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				454999	454999		Gaarder, G.																											W1v7ym8Cgl	2015-10-01T00:00:00Z				2015	10	1												EUROPE				NO	Sogn og Fjordane	Flora		Osøyra: Tjærelia vest								61.540363	5.405328		10.0																																		Gaarder, G.	2015-10-01T00:00:00Z												Herbertus stramineus (Dumort.) Trevis.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		stramineus		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:43:29.613Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4276928	4276928	6	9	126	381	2282	2689385		4276928	Herbertus stramineus	Herbertus	Herbertus stramineus (Dumort.) Trevis.		DWC_ARCHIVE	2018-03-01T09:58:41.169Z	2018-11-25T14:38:26.420Z	true
1257498689																										454905										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				454905	454905		Gaarder, G.																											B6jpS8Z7Zx	2015-07-13T00:00:00Z				2015	7	13												EUROPE				NO	Sogn og Fjordane	Gloppen		Vassendedalen sørvest								61.600611	5.705345		10.0																																		Gaarder, G.	2015-07-13T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:41:15.150Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:41.048Z	2018-11-25T14:38:26.401Z	true
1257498675																										454906										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				454906	454906		Gaarder, G.																											B6jpS8Z7Zx	2015-07-13T00:00:00Z				2015	7	13												EUROPE				NO	Sogn og Fjordane	Gloppen		Vassendedalen sørvest								61.601355	5.708247		10.0																																		Gaarder, G.	2015-07-13T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:41:15.108Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:40.821Z	2018-11-25T14:38:26.404Z	true
1257498674																										454910										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				454910	454910		Gaarder, G.																											B6jpS8Z7Zx	2015-07-13T00:00:00Z				2015	7	13												EUROPE				NO	Sogn og Fjordane	Gloppen		Vassendedalen sørvest								61.601552	5.716431		10.0																																		Gaarder, G.	2015-07-13T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:41:15.107Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:41.321Z	2018-11-25T14:38:26.405Z	true
1257498668																										454907										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				454907	454907		Gaarder, G.																											B6jpS8Z7Zx	2015-07-13T00:00:00Z				2015	7	13												EUROPE				NO	Sogn og Fjordane	Gloppen		Vassendedalen sørvest								61.601601	5.710597		10.0																																		Gaarder, G.	2015-07-13T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:41:15.114Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:40.958Z	2018-11-25T14:38:26.400Z	true
1257498664																										454895										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				454895	454895		Gaarder, G.																											B6jpS8Z7Zx	2015-07-13T00:00:00Z				2015	7	13												EUROPE				NO	Sogn og Fjordane	Gloppen		Sletteheia nord								61.60306	5.681787		10.0																																		Gaarder, G.	2015-07-13T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:41:15.117Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:40.162Z	2018-11-25T14:38:26.392Z	true
1257498657																										454896										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				454896	454896		Gaarder, G.																											B6jpS8Z7Zx	2015-07-13T00:00:00Z				2015	7	13												EUROPE				NO	Sogn og Fjordane	Gloppen		Sletteheia nord								61.601766	5.683265		10.0																																		Gaarder, G.	2015-07-13T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:41:15.098Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:40.765Z	2018-11-25T14:38:26.393Z	true
1257498656																										454899										CC_BY_4_0																							MFU	MFU			HUMAN_OBSERVATION				454899	454899		Gaarder, G.																											B6jpS8Z7Zx	2015-07-13T00:00:00Z				2015	7	13												EUROPE				NO	Sogn og Fjordane	Gloppen		Sletteheia nord								61.599755	5.691836		10.0																																		Gaarder, G.	2015-07-13T00:00:00Z												Anastrophyllum donnianum (Hook.) Steph.								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		donnianum		SPECIES				ACCEPTED			2e4cc37b-302e-4f1b-bbbb-1f674ff90e14	NO	2018-07-07T19:41:15.048Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2689413	2689413	6	9	126	381	2292	2689412		2689413	Anastrophyllum donnianum	Anastrophyllum	Anastrophyllum donnianum (Hook.) Steph.		DWC_ARCHIVE	2018-03-01T09:58:40.813Z	2018-11-25T14:38:26.393Z	true
